#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,48.96,51.74,4572.0,4812.2,0.9992
1BDP,48.94,51.7,4834.6,5287.8,0.9992
2BDP,50.74,50.0,5245.2,4509.8,0.9999
4BDP,51.04,49.64,5040.4,4661.6,0.9998
8BDP,49.78,50.9,4635.4,4303.0,0.9999
16BDP,51.58,49.04,4843.4,4333.2,0.9994
