#bws,alg1_mean_throughput_2BDP,alg2_mean_throughput_2BDP,alg1_mean_retx_packets_2BDP,alg2_mean_retx_packets_2BDP,fairness_2BDP,alg1_mean_throughput_16BDP,alg2_mean_throughput_16BDP,alg1_mean_retx_packets_16BDP,alg2_mean_retx_packets_16BDP,fairness_16BDP
100mbps,49.1,51.84,1813.8,1421.0,0.9993,50.78,51.6,1667.4,1220.2,0.9999
500mbps,250.66,248.98,3348.0,5041.0,1.0,257.38,254.36,7047.2,8678.0,1.0
1gbps,495.98,503.12,7650.0,7330.8,0.9999,491.0,530.12,11819.6,17711.0,0.9985
10gbps,5033.4,4957.6,71628.4,64656.8,0.9999,5075.2,4954.0,75698.4,86537.2,0.9999
25gbps,12186.6,12107.0,178839.4,167344.2,1.0,12123.0,12453.0,455.8,328.2,0.9998
