#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,246.68,246.94,3840.6,3301.8,1.0
1BDP,243.28,242.62,2642.0,3499.0,1.0
2BDP,247.96,244.72,2833.2,1744.0,1.0
4BDP,245.2,244.24,1581.2,1567.0,1.0
8BDP,241.9,244.32,1483.6,1787.6,1.0
16BDP,244.62,242.18,1601.6,1545.8,1.0
