#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,500.04,497.64,5655.6,6300.6,1.0
1BDP,495.76,502.54,6679.0,6997.4,1.0
2BDP,495.98,503.12,7650.0,7330.8,0.9999
4BDP,502.98,497.98,8193.6,8910.6,1.0
8BDP,525.28,483.52,6258.2,13885.6,0.9983
16BDP,491.0,530.12,11819.6,17711.0,0.9985
