#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,486.54,496.74,13122.0,15089.0,0.9999
1BDP,485.44,497.48,13092.0,15172.2,0.9998
2BDP,496.38,486.18,15136.6,13296.4,0.9999
4BDP,498.2,485.3,14961.8,13047.2,0.9998
8BDP,495.72,488.34,15000.4,13007.0,0.9999
16BDP,483.48,500.24,12350.8,15455.4,0.9997
