#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4947.0,4998.8,35085.2,39089.0,1.0
1BDP,4978.2,4970.0,37538.8,34570.0,1.0
2BDP,4991.0,4953.6,35753.0,30960.8,1.0
4BDP,4922.0,5024.8,34711.6,38906.4,0.9999
8BDP,4957.0,4992.8,31343.6,42155.8,1.0
16BDP,4914.2,5031.6,34766.2,35548.0,0.9999
