#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,249.5,249.78,3654.2,3228.6,1.0
1BDP,250.84,248.8,4406.6,3563.0,1.0
2BDP,250.66,248.98,3348.0,5041.0,1.0
4BDP,254.0,246.68,4118.0,4893.0,0.9998
8BDP,268.56,236.06,3192.4,6097.4,0.9959
16BDP,257.38,254.36,7047.2,8678.0,1.0
