#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,5006.2,4961.2,56898.2,46232.0,1.0
1BDP,4983.0,5001.4,65592.6,58439.4,1.0
2BDP,5033.4,4957.6,71628.4,64656.8,0.9999
4BDP,5022.8,4972.8,85836.6,77314.2,1.0
8BDP,5029.2,4981.0,85136.6,96664.8,1.0
16BDP,5075.2,4954.0,75698.4,86537.2,0.9999
