#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,11134.0,10760.8,78175.0,95781.4,0.9997
1BDP,11249.4,11052.2,93616.4,78808.2,0.9999
2BDP,11157.0,10844.2,88020.6,84654.8,0.9998
4BDP,11124.0,10983.6,89019.0,81728.0,1.0
8BDP,11056.0,10915.0,88881.4,80579.2,1.0
16BDP,10839.2,10697.0,89072.8,82172.4,1.0
