#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,460.68,454.7,6932.4,6521.2,1.0
1BDP,458.02,457.02,6848.2,6792.2,1.0
2BDP,458.32,456.66,6874.6,6574.4,1.0
4BDP,459.28,456.34,6877.8,6807.6,1.0
8BDP,455.52,459.62,6776.4,6832.8,1.0
16BDP,462.5,453.28,7028.0,6432.6,0.9999
