#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,3690.4,3748.4,33016.4,37773.4,0.9999
1BDP,3712.2,3791.8,36520.6,33752.0,0.9999
2BDP,3732.6,3800.6,35231.0,33957.8,0.9999
4BDP,3779.6,3814.2,37200.2,32822.4,1.0
8BDP,3698.2,3787.0,34985.2,35115.0,0.9999
16BDP,3753.0,3772.2,34178.6,36707.4,1.0
