#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4940.6,5016.0,21368.8,23116.0,0.9999
1BDP,5038.4,4927.4,22253.8,19272.2,0.9999
2BDP,4934.0,5044.6,15226.2,16886.4,0.9999
4BDP,4954.0,5042.0,17282.0,17634.0,0.9999
8BDP,5181.2,4829.2,31143.2,29191.0,0.9988
16BDP,4679.0,5339.4,63174.6,72377.8,0.9957
