#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,49.08,49.96,972.6,1242.2,0.9999
1BDP,50.54,48.52,1266.4,902.8,0.9996
2BDP,49.3,49.8,985.4,1137.2,1.0
4BDP,49.6,49.58,1063.2,1057.8,1.0
8BDP,48.82,50.16,1000.8,1182.6,0.9998
16BDP,48.18,50.9,830.8,1358.6,0.9992
