#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,478.46,498.34,7698.4,9796.6,0.9996
1BDP,483.42,493.28,8351.0,9421.8,0.9999
2BDP,486.76,490.44,8722.6,9150.4,1.0
4BDP,492.66,484.3,9087.2,8476.6,0.9999
8BDP,484.6,491.92,8402.4,9114.0,0.9999
16BDP,484.78,492.06,8284.8,9191.0,0.9999
