#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,10701.4,10629.0,71775.2,69450.8,1.0
1BDP,10625.0,10558.0,70122.0,74083.2,1.0
2BDP,10985.8,10817.6,71972.0,70165.6,0.9999
4BDP,11088.4,11185.4,81053.6,59231.6,1.0
8BDP,11081.6,11010.2,72950.4,68068.0,1.0
16BDP,10926.8,10968.2,67264.8,74473.0,1.0
