#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,3590.4,3628.6,26335.4,26459.4,1.0
1BDP,3557.8,3615.2,27108.0,26534.4,0.9999
2BDP,3547.0,3628.4,28297.4,25492.4,0.9999
4BDP,3540.4,3586.8,27237.2,26210.2,1.0
8BDP,3595.6,3642.4,27297.2,26212.4,1.0
16BDP,3573.8,3612.0,27203.6,26121.4,1.0
