#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,3577.8,3652.0,26349.6,30149.2,0.9999
1BDP,3571.0,3572.2,27110.4,28433.2,1.0
2BDP,3547.8,3588.0,28077.2,27558.2,1.0
4BDP,3558.2,3633.8,26060.4,30017.8,0.9999
8BDP,3559.2,3586.2,31620.4,25060.4,1.0
16BDP,3505.2,3588.8,26607.6,30002.2,0.9999
