#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4952.6,4940.0,34542.2,24411.4,1.0
1BDP,4912.6,4899.8,29954.2,25820.2,1.0
2BDP,4866.8,4912.6,24056.2,32290.8,1.0
4BDP,4937.0,4840.6,33765.8,29554.4,0.9999
8BDP,4873.6,4925.8,31633.2,27349.4,1.0
16BDP,4914.8,4887.4,29406.0,26992.6,1.0
