#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4741.4,4778.4,103605.2,102337.0,1.0
1BDP,4746.0,4800.4,103535.0,101870.4,1.0
2BDP,4732.6,4792.8,104068.6,102163.6,1.0
4BDP,4672.4,4722.6,105345.4,102650.2,1.0
8BDP,4708.0,4747.0,104525.8,102719.4,1.0
16BDP,4765.2,4795.2,103334.0,101779.2,1.0
