#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,3547.8,3600.2,27293.8,28389.2,0.9999
1BDP,3569.4,3599.2,27864.8,28453.0,1.0
2BDP,3609.8,3633.4,30136.4,26280.0,1.0
4BDP,3548.2,3615.0,28776.4,27447.6,0.9999
8BDP,3602.4,3663.6,27917.6,26703.0,0.9999
16BDP,3591.0,3603.8,27442.0,28149.6,1.0
