#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,247.34,251.76,1379.8,2974.8,0.9999
1BDP,257.76,241.5,2130.6,1625.4,0.9989
2BDP,246.98,253.18,2059.8,1057.8,0.9998
4BDP,268.42,232.76,1911.6,641.8,0.995
8BDP,291.04,213.08,2632.2,753.6,0.9766
16BDP,254.98,254.22,3556.6,4269.4,1.0
