#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,12300.4,12422.6,46204.4,50564.4,1.0
1BDP,12276.4,12219.0,42561.2,36465.6,1.0
2BDP,12020.8,12100.4,40759.0,37498.2,1.0
4BDP,11580.2,11465.6,418480.0,395550.6,1.0
8BDP,11863.0,11852.4,38087.0,41538.0,1.0
16BDP,12021.8,12832.0,483.6,434.2,0.9989
