#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4645.6,4680.8,105743.8,103126.2,1.0
1BDP,4689.6,4763.6,104558.4,102803.6,0.9999
2BDP,4740.2,4792.4,103869.2,102518.2,1.0
4BDP,4783.6,4830.0,102407.8,102123.8,1.0
8BDP,4745.4,4787.0,104182.2,102065.0,1.0
16BDP,4633.8,4676.4,105011.2,104679.0,1.0
