#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4988.6,4966.8,26090.6,19969.8,1.0
1BDP,4979.4,4990.8,18702.4,21829.2,1.0
2BDP,4930.4,5047.2,12559.2,21730.4,0.9999
4BDP,4620.2,5378.8,11550.2,35132.0,0.9943
8BDP,5395.6,4611.4,47181.2,31489.8,0.9939
16BDP,4308.6,5707.48,16693.4,30147.2,0.9809
