#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,240.36,254.58,6997.0,7468.2,0.9992
1BDP,242.5,252.7,7191.0,7183.2,0.9996
2BDP,241.96,253.04,7137.6,7252.2,0.9995
4BDP,242.16,252.94,7277.6,7304.4,0.9995
8BDP,246.7,248.7,7693.4,6390.4,1.0
16BDP,242.1,252.92,7277.0,7004.6,0.9995
