#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,464.52,532.1,3291.8,3081.6,0.9954
1BDP,408.0,589.04,2643.0,3392.0,0.9681
2BDP,321.34,677.56,2635.6,2481.6,0.8872
4BDP,235.8,766.36,3492.4,1720.6,0.7811
8BDP,134.05,871.34,2987.0,3292.8,0.6503
16BDP,158.43,864.9,10574.8,6560.2,0.6772
