#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,466.82,498.62,5166.6,2453.4,0.9989
1BDP,473.1,502.02,3484.6,4925.2,0.9991
2BDP,464.78,508.86,1895.8,4428.4,0.998
4BDP,467.78,500.28,2148.0,2897.0,0.9989
8BDP,469.78,499.92,2311.8,2324.4,0.999
16BDP,466.5,500.12,1748.0,3321.4,0.9988
