#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,11611.4,13088.0,45242.4,45762.8,0.9964
1BDP,10484.0,14112.8,35385.4,38290.6,0.9787
2BDP,9001.2,15277.2,28100.8,36460.2,0.9374
4BDP,8600.8,15652.2,26212.2,35192.8,0.9221
8BDP,8712.2,15275.6,6826.0,13490.4,0.9303
16BDP,9689.8,14242.0,818.6,2055.8,0.9651
