#bws,#bw_num,alg1_mean_throughput_2BDP,alg2_mean_throughput_2BDP,alg1_mean_retx_packets_2BDP,alg2_mean_retx_packets_2BDP,fairness_2BDP,alg1_mean_throughput_16BDP,alg2_mean_throughput_16BDP,alg1_mean_retx_packets_16BDP,alg2_mean_retx_packets_16BDP,fairness_16BDP
100mbps,100,48.16,52.54,1568.0,1397.8,0.9981,48.0,52.72,519.6,876.6,0.9978
500mbps,500,231.2,259.46,1519.8,2318.4,0.9967,234.5,256.4,1319.0,741.8,0.998
1gbps,1000,464.78,508.86,1895.8,4428.4,0.998,466.5,500.12,1748.0,3321.4,0.9988
10gbps,10000,4726.2,5168.8,27528.4,32041.2,0.998,4742.8,5144.4,26777.4,29983.8,0.9984
25gbps,25000,10234.6,11137.6,74323.2,62353.2,0.9982,10341.6,11077.6,69959.6,65039.0,0.9988
