#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,3610.8,3623.2,28189.8,27475.4,1.0
1BDP,3625.2,3628.4,27229.8,28322.6,1.0
2BDP,3645.2,3628.0,27483.8,28330.0,1.0
4BDP,3613.4,3541.4,28228.8,27883.8,0.9999
8BDP,3589.8,3599.2,28595.6,27824.6,1.0
16BDP,3579.6,3618.2,29411.8,25783.0,1.0
