#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4713.0,4546.6,104852.8,99341.6,0.9997
1BDP,4761.2,4617.8,103781.4,98677.6,0.9998
2BDP,4808.6,4650.6,102541.2,99095.2,0.9997
4BDP,4823.4,4647.2,102602.8,98435.4,0.9997
8BDP,4804.0,4626.6,103252.2,97497.6,0.9996
16BDP,4753.0,4584.6,103434.2,98827.6,0.9997
