#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,423.08,443.48,5135.2,4943.8,0.9994
1BDP,419.5,448.0,5092.2,5218.4,0.9989
2BDP,424.46,442.36,5139.8,5065.4,0.9996
4BDP,425.78,440.34,5275.0,4683.4,0.9997
8BDP,426.74,439.58,5373.4,4733.0,0.9998
16BDP,426.16,440.5,5324.4,5023.8,0.9997
