#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4776.6,4637.6,102650.6,99155.4,0.9998
1BDP,4822.4,4631.0,102809.8,97928.2,0.9996
2BDP,4840.8,4663.0,102672.2,96803.2,0.9997
4BDP,4771.6,4597.2,103946.0,98007.6,0.9997
8BDP,4696.6,4538.2,105063.6,98757.8,0.9997
16BDP,4784.0,4641.8,103131.6,98200.6,0.9998
