#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,9919.2,10972.8,71108.0,70114.8,0.9975
1BDP,10228.2,11560.4,79973.2,55879.2,0.9963
2BDP,10234.6,11137.6,74323.2,62353.2,0.9982
4BDP,10673.2,11402.2,73849.8,63071.2,0.9989
8BDP,10130.0,10741.6,69833.6,67744.4,0.9991
16BDP,10341.6,11077.6,69959.6,65039.0,0.9988
