#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,283.0,217.86,4930.6,3849.4,0.9834
1BDP,245.65,255.25,3479.0,3594.0,0.9996
2BDP,246.5,255.66,1982.4,3197.6,0.9997
4BDP,267.82,233.06,1683.0,1256.6,0.9952
8BDP,168.82,332.6,0.0001,0.0001,0.9036
16BDP,246.52,254.74,0.0001,0.0001,0.9997
