#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,6724.6,6576.8,488500.0,474242.8,0.9999
1BDP,6650.0,6533.2,494378.0,463505.8,0.9999
2BDP,6563.8,6571.8,478951.4,479294.4,1.0
4BDP,6515.0,6570.0,479466.0,476770.2,1.0
8BDP,6595.2,6589.8,487278.2,474845.0,1.0
16BDP,6619.2,6591.8,480345.6,479743.6,1.0
