#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4976.4,5003.6,240131.2,247216.4,1.0
1BDP,4856.0,5124.6,238057.6,250004.0,0.9993
2BDP,5096.8,4880.8,252497.6,233387.2,0.9995
4BDP,5067.2,4914.0,256278.0,232812.0,0.9998
8BDP,5140.2,4842.0,265514.4,226744.2,0.9991
16BDP,4764.4,5213.4,224341.8,262537.6,0.998
