#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,10544.6,10704.2,331339.4,315397.6,0.9999
1BDP,11100.8,11449.2,354292.0,339435.6,0.9998
2BDP,10923.2,10782.8,346903.4,332593.6,1.0
4BDP,10828.0,10887.8,357371.2,329345.6,1.0
8BDP,10952.0,10558.8,348671.8,316826.0,0.9997
16BDP,10793.4,10721.8,340338.4,322539.2,1.0
