#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,445.36,554.3,5147.4,7594.0,0.9883
1BDP,373.94,625.98,2770.4,7315.4,0.9403
2BDP,546.99,452.58,3118.2,2289.6,0.9912
4BDP,339.6,659.98,438.6,1516.2,0.9068
8BDP,435.04,564.66,0.0001,0.0001,0.9835
16BDP,417.98,581.38,0.4,0.0001,0.974
