#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,489.48,511.06,19165.8,23410.4,0.9995
1BDP,487.56,512.56,20165.0,23995.0,0.9994
2BDP,493.42,506.58,20694.2,22704.0,0.9998
4BDP,485.74,514.24,21603.0,21393.4,0.9992
8BDP,504.3,499.08,24119.2,20399.8,1.0
16BDP,477.0,523.52,18969.0,24281.6,0.9978
