#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,505.84,494.38,18092.0,16543.0,0.9999
1BDP,494.6,505.36,14689.4,19371.8,0.9999
2BDP,501.2,498.92,18829.6,12562.2,1.0
4BDP,499.96,499.9,16665.2,14823.4,1.0
8BDP,501.72,498.46,17472.0,13159.4,1.0
16BDP,495.38,504.74,15948.2,14708.6,0.9999
