#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,5455.2,4382.1,53227.8,32805.2,0.9882
1BDP,5398.0,4441.54,33175.8,21056.8,0.9906
2BDP,4935.24,4891.28,6827.4,8073.0,1.0
4BDP,4578.46,5243.32,16.4,55.4,0.9954
8BDP,4849.32,4974.26,8.8,11.6,0.9998
16BDP,5617.84,4201.2,0.8,3.6,0.9796
