#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,249.6,250.12,9408.0,8996.4,1.0
1BDP,255.94,243.16,9271.8,9521.4,0.9993
2BDP,241.34,257.52,8246.6,9963.0,0.9989
4BDP,250.2,248.84,9218.6,9090.0,1.0
8BDP,248.06,250.98,8895.0,10086.0,1.0
16BDP,250.08,248.98,8836.2,9449.2,1.0
