#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,5090.6,4888.0,249714.8,230692.6,0.9996
1BDP,4996.0,4978.8,241644.2,236589.6,1.0
2BDP,4970.0,5010.4,248618.2,237222.8,1.0
4BDP,4967.0,5014.4,247636.4,236660.2,1.0
8BDP,4987.2,4992.8,249122.4,237101.8,1.0
16BDP,4977.6,4998.8,237722.8,244485.8,1.0
