#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,526.0,471.72,13161.4,4340.2,0.997
1BDP,509.88,488.12,15054.2,4492.2,0.9995
2BDP,515.4,482.8,15078.4,2592.4,0.9989
4BDP,513.34,484.44,9697.6,4050.6,0.9992
8BDP,510.24,487.7,12021.0,2361.6,0.9995
16BDP,514.7,483.26,10751.0,2994.4,0.999
