#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,11580.8,10074.8,275789.0,77323.6,0.9952
1BDP,11529.0,10026.2,247761.6,84416.2,0.9952
2BDP,11348.4,10033.2,256445.0,75100.0,0.9962
4BDP,11600.0,10422.8,268604.0,75684.4,0.9972
8BDP,11626.2,10251.4,242819.8,86276.8,0.9961
16BDP,11678.0,10418.0,261337.0,77871.4,0.9968
