#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,846.1,152.42,25060.8,7691.8,0.6745
1BDP,843.38,154.92,24943.4,7858.0,0.6777
2BDP,843.12,155.04,25748.8,7082.0,0.6779
4BDP,846.62,151.34,25998.0,7034.8,0.6732
8BDP,836.76,161.0,23301.8,8246.0,0.6855
16BDP,843.3,154.94,25206.6,8037.6,0.6777
