#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,10650.4,2436.26,577751.8,137551.8,0.7174
1BDP,10582.0,2460.68,572256.4,136953.2,0.7206
2BDP,10489.2,2453.5,564239.6,138947.8,0.7218
4BDP,10542.6,2426.18,575173.6,140121.2,0.7186
8BDP,10541.6,2442.1,572390.8,141415.8,0.7199
16BDP,10466.6,2450.62,565170.4,137795.8,0.722
