#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,616.15,382.46,8910.2,3112.0,0.9481
1BDP,541.52,457.04,5928.8,3419.6,0.9929
2BDP,435.1,563.68,2815.4,4606.4,0.9837
4BDP,450.64,550.8,3199.2,3411.8,0.9901
8BDP,324.31,680.62,4721.2,4796.2,0.8883
16BDP,170.07,840.52,2549.8,7822.4,0.6944
