#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,417.56,82.52,12564.8,5684.6,0.6902
1BDP,414.68,85.22,11721.4,5781.0,0.6972
2BDP,418.22,82.1,13336.8,4949.8,0.689
4BDP,419.92,80.04,14123.6,4238.0,0.6839
8BDP,420.78,79.16,15341.4,3739.0,0.6817
16BDP,414.42,85.7,12154.6,5874.0,0.6983
