#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,838.76,156.92,22007.6,6347.2,0.6808
1BDP,841.14,154.32,22946.6,6031.8,0.6775
2BDP,839.36,156.3,22408.6,5923.4,0.68
4BDP,839.34,156.4,21756.2,6072.8,0.6801
8BDP,846.98,148.42,23738.0,5525.2,0.67
16BDP,842.44,153.68,22817.4,5959.2,0.6765
