#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,15971.4,8546.4,157918.2,61356.8,0.916
1BDP,15667.4,8846.0,159646.0,56303.4,0.9281
2BDP,13582.2,10530.2,61581.4,44349.4,0.9842
4BDP,13886.4,10305.0,87884.4,58475.4,0.9786
8BDP,10937.4,13378.0,37865.8,44868.6,0.99
16BDP,10278.4,14052.6,775.6,11375.8,0.9765
