#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,8671.4,10722.0,6057506.2,6383068.0,0.9889
1BDP,8706.4,10321.6,5428033.4,6207808.6,0.9928
2BDP,9517.6,9525.6,5548794.2,6427931.0,1.0
4BDP,8576.6,11194.0,4925225.0,6821444.0,0.9828
8BDP,8659.8,10270.4,5301089.8,6947770.8,0.9928
16BDP,8236.8,10478.2,7094893.2,6365755.0,0.9859
