#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,516.96,478.48,232282.0,213391.6,0.9985
1BDP,477.66,517.34,173090.6,185826.6,0.9984
2BDP,511.26,477.36,18212.6,12665.2,0.9988
4BDP,500.12,488.44,1005.4,756.6,0.9999
8BDP,479.2,509.52,0.2,0.0001,0.9991
16BDP,472.02,516.28,0.0001,0.0001,0.998
