#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,5115.0,4693.2,2155168.2,1961631.0,0.9982
1BDP,4972.8,4807.6,1874211.0,1821429.6,0.9997
2BDP,4912.6,4856.0,5100.0,4067.4,1.0
4BDP,4850.6,4917.6,7.6,3.8,1.0
8BDP,4951.4,4814.6,3.4,7.2,0.9998
16BDP,4880.2,4884.6,0.8,10.6,1.0
