#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,8796.0,10971.8,5240989.0,5843794.8,0.988
1BDP,8426.0,11426.8,5250246.2,6287202.0,0.9777
2BDP,9631.2,10500.6,5358888.2,6156374.2,0.9981
4BDP,9546.6,10721.2,5292753.4,6445466.6,0.9967
8BDP,8424.2,11216.0,5086187.2,6778517.6,0.9802
16BDP,10434.8,9033.0,6819979.6,5458776.8,0.9948
