#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,4944.6,5001.2,976962.8,987566.4,1.0
1BDP,4999.8,4952.0,990969.6,945816.2,1.0
2BDP,4959.2,4990.8,1009534.6,942504.0,1.0
4BDP,4946.2,5004.6,993140.2,991983.4,1.0
8BDP,4975.0,4973.8,966989.8,950285.6,1.0
16BDP,5020.6,4936.6,984838.0,954710.4,0.9999
