#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,500.42,499.46,108559.0,104325.2,1.0
1BDP,499.98,500.62,101411.8,106121.6,1.0
2BDP,500.3,499.76,81346.6,82000.6,1.0
4BDP,497.98,503.28,77097.2,80338.0,1.0
8BDP,494.4,506.54,79357.4,82071.4,0.9999
16BDP,495.26,506.12,79442.2,81847.2,0.9999
