#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,290.16,204.82,103675.8,78902.2,0.9711
1BDP,201.56,293.28,76706.4,104689.2,0.9668
2BDP,203.12,291.69,76828.2,99707.8,0.969
4BDP,120.39,374.65,52023.0,123104.2,0.7913
8BDP,36.93,458.02,31118.4,145227.2,0.5801
16BDP,209.08,286.26,82677.2,97957.8,0.9763
