#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,10562.8,10408.2,2368783.8,2259367.4,0.9999
1BDP,10332.8,10354.0,2303355.2,2325107.8,1.0
2BDP,10382.4,10359.8,2339879.8,2319271.8,1.0
4BDP,10817.8,10652.4,2350503.8,2277507.8,0.9999
8BDP,10611.6,10628.0,2315873.0,2349894.0,1.0
16BDP,10492.8,10495.2,2348595.0,2257772.6,1.0
