#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,46.88,52.42,17823.2,19292.6,0.9969
1BDP,48.82,50.76,18722.0,20818.8,0.9996
2BDP,49.98,49.52,18481.2,17772.4,1.0
4BDP,53.22,46.26,20169.0,17641.6,0.9951
8BDP,49.8,49.72,18039.0,18159.4,1.0
16BDP,46.96,52.48,17910.0,19905.4,0.9969
