#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,52.14,49.5,19905.2,18866.6,0.9993
1BDP,33.64,67.98,14298.0,26522.6,0.8975
2BDP,51.86,49.8,7727.0,8225.6,0.9996
4BDP,51.22,50.86,2389.2,1803.0,1.0
8BDP,51.56,50.8,1723.0,3116.4,0.9999
16BDP,57.14,45.22,3331.2,379.0,0.9866
