#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,972.47,8.18,249818.6,14355.4,0.5084
1BDP,972.45,9.67,257824.8,15094.6,0.5099
2BDP,973.02,7.47,258424.0,13751.6,0.5077
4BDP,971.51,7.53,265148.2,12927.8,0.5078
8BDP,974.05,12.06,253219.2,13553.4,0.5124
16BDP,971.66,10.85,254029.0,15767.4,0.5112
