#BDP,alg1_mean_throughput,alg2_mean_throughput,alg1_mean_retx_packets,alg2_mean_retx_packets,fairness_index
0.5BDP,5376.0,4575.8,901310.0,43000.4,0.9936
1BDP,5283.4,4672.6,931385.2,46524.6,0.9963
2BDP,5341.6,4609.7,911536.2,42568.2,0.9946
4BDP,5348.4,4602.2,934222.4,33762.2,0.9944
8BDP,5278.0,4668.84,931758.0,27537.6,0.9963
16BDP,5360.4,4594.6,908927.6,37956.6,0.9941
